Tema;Categoría;Pregunta ABC AFIP;Preguntas Similares;Respuesta AFIP;Respuesta Bill
Monotributo;Inscripción;¿Una persona humana puede ser monotributista si obtiene ingresos provenientes de la locación de inmuebles situados en el exterior?;Si una persona tiene como ingreso el alquiler de inmuebles en el exterior, ¿puede inscribirse en el monotributo?;"Una persona humana residente en el país, que obtenga ingresos provenientes de la locación de inmuebles situados en el exterior, se encuentra habilitada para adherirse o bien para continuar en el Régimen Simplificado para Pequeños Contribuyentes (Monotributo).
Dicha situación será viable, en la medida que se verifiquen los parámetros fijados en el respectivo marco normativo, entre ellos, total de ingresos brutos anuales y cantidad máxima de unidades de explotación.
Fuente: CIT AFIP";"Una persona humana residente en el país, que obtenga ingresos provenientes de la locación de inmuebles situados en el exterior, se encuentra habilitada para adherirse o bien para continuar en el Régimen Simplificado para Pequeños Contribuyentes (Monotributo).
Dicha situación será viable, en la medida que se verifiquen los parámetros fijados en el respectivo marco normativo, entre ellos, total de ingresos brutos anuales y cantidad máxima de unidades de explotación.
Fuente: CIT AFIP"
Monotributo;Inscripción;¿Una persona humana puede ser monotributista si obtiene ingresos provenientes de la locación de inmuebles situados en el exterior?;¿Puede una persona adherirse al monotributo si su ingreso depende del alquiler de inmuebles fuera de Argentina?;"Una persona humana residente en el país, que obtenga ingresos provenientes de la locación de inmuebles situados en el exterior, se encuentra habilitada para adherirse o bien para continuar en el Régimen Simplificado para Pequeños Contribuyentes (Monotributo).
Dicha situación será viable, en la medida que se verifiquen los parámetros fijados en el respectivo marco normativo, entre ellos, total de ingresos brutos anuales y cantidad máxima de unidades de explotación.
Fuente: CIT AFIP";"Una persona humana residente en el país, que obtenga ingresos provenientes de la locación de inmuebles situados en el exterior, se encuentra habilitada para adherirse o bien para continuar en el Régimen Simplificado para Pequeños Contribuyentes (Monotributo).
Dicha situación será viable, en la medida que se verifiquen los parámetros fijados en el respectivo marco normativo, entre ellos, total de ingresos brutos anuales y cantidad máxima de unidades de explotación.
Fuente: CIT AFIP"
Monotributo;Inscripción;¿Una persona humana puede ser monotributista si obtiene ingresos provenientes de la locación de inmuebles situados en el exterior?;Un propietario de inmuebles en el exterior cuyo ingreso depende del alquiler de los mismos, ¿puede ser monotributista?;"Una persona humana residente en el país, que obtenga ingresos provenientes de la locación de inmuebles situados en el exterior, se encuentra habilitada para adherirse o bien para continuar en el Régimen Simplificado para Pequeños Contribuyentes (Monotributo).
Dicha situación será viable, en la medida que se verifiquen los parámetros fijados en el respectivo marco normativo, entre ellos, total de ingresos brutos anuales y cantidad máxima de unidades de explotación.
Fuente: CIT AFIP";"Una persona humana residente en el país, que obtenga ingresos provenientes de la locación de inmuebles situados en el exterior, se encuentra habilitada para adherirse o bien para continuar en el Régimen Simplificado para Pequeños Contribuyentes (Monotributo).
Dicha situación será viable, en la medida que se verifiquen los parámetros fijados en el respectivo marco normativo, entre ellos, total de ingresos brutos anuales y cantidad máxima de unidades de explotación.
Fuente: CIT AFIP"
Monotributo;Inscripción;¿Una persona humana puede ser monotributista si obtiene ingresos provenientes de la locación de inmuebles situados en el exterior?;Si vivo en Argentina pero tengo como ingreso el alquiler de una propiedad en el exterior, ¿puedo inscribirme en el monotributo?;"Una persona humana residente en el país, que obtenga ingresos provenientes de la locación de inmuebles situados en el exterior, se encuentra habilitada para adherirse o bien para continuar en el Régimen Simplificado para Pequeños Contribuyentes (Monotributo).
Dicha situación será viable, en la medida que se verifiquen los parámetros fijados en el respectivo marco normativo, entre ellos, total de ingresos brutos anuales y cantidad máxima de unidades de explotación.
Fuente: CIT AFIP";"Una persona humana residente en el país, que obtenga ingresos provenientes de la locación de inmuebles situados en el exterior, se encuentra habilitada para adherirse o bien para continuar en el Régimen Simplificado para Pequeños Contribuyentes (Monotributo).
Dicha situación será viable, en la medida que se verifiquen los parámetros fijados en el respectivo marco normativo, entre ellos, total de ingresos brutos anuales y cantidad máxima de unidades de explotación.
Fuente: CIT AFIP"
Monotributo;Modificación de Datos;¿Cuáles son las modificaciones de datos que implican una sustitución de la credencial para el pago?;"¿En qué casos se modifica la credencial de pago?
¿Qué datos del Monotributo generan la credencial de pago?
Si realizo algunos cambios en el Monotributo ¿Cambia también la credencial de pago?";"La credencial para el pago deberá ser sustituida con motivo de la recategorización semestral y en los casos en que se produzcan modificaciones en los datos que determinan el Código Único de Revista (CUR).
Dichas modificaciones podrán verificarse en cualquiera de sus componentes:
a) Impuesto Integrado: por error o categorización de oficio.
b) Cotizaciones Previsionales Fijas: por quedar obligado o dejar de estar obligado de ingresar cotizaciones a la seguridad social al alcanzar la edad de 18 años, iniciar o finalizar un contrato de trabajo ejecutado en relación de dependencia, acceder a un beneficio de jubilación, aportar a una caja profesional, etc.
c) Obra Social: por ejercicio o desistimiento de la opción de Obra Social y/o por alta o baja de integrantes del grupo familiar primario.
La obtención de la nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, se efectuará mediante transferencia electrónica accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18";"La credencial deberás ser sustituirla en el caso de recategorización y o si realizas modificaciones en los datos de tu Monotributo.
La nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, la obtendrás accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18
"
Monotributo;Modificación de Datos;¿Cuáles son las modificaciones de datos que implican una sustitución de la credencial para el pago?;"
¿Qué datos del Monotributo generan la credencial de pago?
Si realizo algunos cambios en el Monotributo ¿Cambia también la credencial de pago?";"La credencial para el pago deberá ser sustituida con motivo de la recategorización semestral y en los casos en que se produzcan modificaciones en los datos que determinan el Código Único de Revista (CUR).
Dichas modificaciones podrán verificarse en cualquiera de sus componentes:
a) Impuesto Integrado: por error o categorización de oficio.
b) Cotizaciones Previsionales Fijas: por quedar obligado o dejar de estar obligado de ingresar cotizaciones a la seguridad social al alcanzar la edad de 18 años, iniciar o finalizar un contrato de trabajo ejecutado en relación de dependencia, acceder a un beneficio de jubilación, aportar a una caja profesional, etc.
c) Obra Social: por ejercicio o desistimiento de la opción de Obra Social y/o por alta o baja de integrantes del grupo familiar primario.
La obtención de la nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, se efectuará mediante transferencia electrónica accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18";"La credencial deberás ser sustituirla en el caso de recategorización y o si realizas modificaciones en los datos de tu Monotributo.
La nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, la obtendrás accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18
"
Monotributo;Modificación de Datos;¿Cuáles son las modificaciones de datos que implican una sustitución de la credencial para el pago?;Si realizo algunos cambios en el Monotributo ¿Cambia también la credencial de pago?;"La credencial para el pago deberá ser sustituida con motivo de la recategorización semestral y en los casos en que se produzcan modificaciones en los datos que determinan el Código Único de Revista (CUR).
Dichas modificaciones podrán verificarse en cualquiera de sus componentes:
a) Impuesto Integrado: por error o categorización de oficio.
b) Cotizaciones Previsionales Fijas: por quedar obligado o dejar de estar obligado de ingresar cotizaciones a la seguridad social al alcanzar la edad de 18 años, iniciar o finalizar un contrato de trabajo ejecutado en relación de dependencia, acceder a un beneficio de jubilación, aportar a una caja profesional, etc.
c) Obra Social: por ejercicio o desistimiento de la opción de Obra Social y/o por alta o baja de integrantes del grupo familiar primario.
La obtención de la nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, se efectuará mediante transferencia electrónica accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18";"La credencial deberás ser sustituirla en el caso de recategorización y o si realizas modificaciones en los datos de tu Monotributo.
La nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, la obtendrás accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18
"
Monotributo;Modificación de Datos;¿Cuáles son las modificaciones de datos que implican una sustitución de la credencial para el pago?;¿Cuándo se debe sustituir la credencial de pago?;"La credencial para el pago deberá ser sustituida con motivo de la recategorización semestral y en los casos en que se produzcan modificaciones en los datos que determinan el Código Único de Revista (CUR).
Dichas modificaciones podrán verificarse en cualquiera de sus componentes:
a) Impuesto Integrado: por error o categorización de oficio.
b) Cotizaciones Previsionales Fijas: por quedar obligado o dejar de estar obligado de ingresar cotizaciones a la seguridad social al alcanzar la edad de 18 años, iniciar o finalizar un contrato de trabajo ejecutado en relación de dependencia, acceder a un beneficio de jubilación, aportar a una caja profesional, etc.
c) Obra Social: por ejercicio o desistimiento de la opción de Obra Social y/o por alta o baja de integrantes del grupo familiar primario.
La obtención de la nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, se efectuará mediante transferencia electrónica accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18";"La credencial deberás ser sustituirla en el caso de recategorización y o si realizas modificaciones en los datos de tu Monotributo.
La nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, la obtendrás accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18
"
Monotributo;Modificación de Datos;¿Cuáles son las modificaciones de datos que implican una sustitución de la credencial para el pago?;Si cambio de obra social, ¿se necesitará cambiar la credencial de pago?;"La credencial para el pago deberá ser sustituida con motivo de la recategorización semestral y en los casos en que se produzcan modificaciones en los datos que determinan el Código Único de Revista (CUR).
Dichas modificaciones podrán verificarse en cualquiera de sus componentes:
a) Impuesto Integrado: por error o categorización de oficio.
b) Cotizaciones Previsionales Fijas: por quedar obligado o dejar de estar obligado de ingresar cotizaciones a la seguridad social al alcanzar la edad de 18 años, iniciar o finalizar un contrato de trabajo ejecutado en relación de dependencia, acceder a un beneficio de jubilación, aportar a una caja profesional, etc.
c) Obra Social: por ejercicio o desistimiento de la opción de Obra Social y/o por alta o baja de integrantes del grupo familiar primario.
La obtención de la nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, se efectuará mediante transferencia electrónica accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18";"La credencial deberás ser sustituirla en el caso de recategorización y o si realizas modificaciones en los datos de tu Monotributo.
La nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, la obtendrás accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18
"
Monotributo;Modificación de Datos;¿Cuáles son las modificaciones de datos que implican una sustitución de la credencial para el pago?;¿Cómo obtengo una nueva credencial de pago?;"La credencial para el pago deberá ser sustituida con motivo de la recategorización semestral y en los casos en que se produzcan modificaciones en los datos que determinan el Código Único de Revista (CUR).
Dichas modificaciones podrán verificarse en cualquiera de sus componentes:
a) Impuesto Integrado: por error o categorización de oficio.
b) Cotizaciones Previsionales Fijas: por quedar obligado o dejar de estar obligado de ingresar cotizaciones a la seguridad social al alcanzar la edad de 18 años, iniciar o finalizar un contrato de trabajo ejecutado en relación de dependencia, acceder a un beneficio de jubilación, aportar a una caja profesional, etc.
c) Obra Social: por ejercicio o desistimiento de la opción de Obra Social y/o por alta o baja de integrantes del grupo familiar primario.
La obtención de la nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, se efectuará mediante transferencia electrónica accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18";"La credencial deberás ser sustituirla en el caso de recategorización y o si realizas modificaciones en los datos de tu Monotributo.
La nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, la obtendrás accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18
"
Monotributo;Modificación de Datos;¿Cuáles son las modificaciones de datos que implican una sustitución de la credencial para el pago?;¿Qué datos pueden llevar a tener que sustituir la credencial de pago?;"La credencial para el pago deberá ser sustituida con motivo de la recategorización semestral y en los casos en que se produzcan modificaciones en los datos que determinan el Código Único de Revista (CUR).
Dichas modificaciones podrán verificarse en cualquiera de sus componentes:
a) Impuesto Integrado: por error o categorización de oficio.
b) Cotizaciones Previsionales Fijas: por quedar obligado o dejar de estar obligado de ingresar cotizaciones a la seguridad social al alcanzar la edad de 18 años, iniciar o finalizar un contrato de trabajo ejecutado en relación de dependencia, acceder a un beneficio de jubilación, aportar a una caja profesional, etc.
c) Obra Social: por ejercicio o desistimiento de la opción de Obra Social y/o por alta o baja de integrantes del grupo familiar primario.
La obtención de la nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, se efectuará mediante transferencia electrónica accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18";"La credencial deberás ser sustituirla en el caso de recategorización y o si realizas modificaciones en los datos de tu Monotributo.
La nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, la obtendrás accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18
"
Monotributo;Modificación de Datos;¿Cuáles son las modificaciones de datos que implican una sustitución de la credencial para el pago?;¿La sustitución de la credencial de pago puede estar relacionada con las modificaciones en el CUR?;"La credencial para el pago deberá ser sustituida con motivo de la recategorización semestral y en los casos en que se produzcan modificaciones en los datos que determinan el Código Único de Revista (CUR).
Dichas modificaciones podrán verificarse en cualquiera de sus componentes:
a) Impuesto Integrado: por error o categorización de oficio.
b) Cotizaciones Previsionales Fijas: por quedar obligado o dejar de estar obligado de ingresar cotizaciones a la seguridad social al alcanzar la edad de 18 años, iniciar o finalizar un contrato de trabajo ejecutado en relación de dependencia, acceder a un beneficio de jubilación, aportar a una caja profesional, etc.
c) Obra Social: por ejercicio o desistimiento de la opción de Obra Social y/o por alta o baja de integrantes del grupo familiar primario.
La obtención de la nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, se efectuará mediante transferencia electrónica accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18";"La credencial deberás ser sustituirla en el caso de recategorización y o si realizas modificaciones en los datos de tu Monotributo.
La nueva credencial para el pago -Formulario F. 152 o F. 157, según corresponda-, la obtendrás accediendo al portal Monotributo en la opción ""Datos del monotributo"".

Fuente: Art. 9 RG 4309/18
"
Monotributo;Modificación de Datos;¿Cómo se realiza la baja de un integrante de la Obra Social?;"¿Cómo es el trámite para dar de baja una persona de la Obra Social?
¿Qué tengo que hacer para dar de baja a un integrante de la Obra Social?
¿Puedo dar de baja a una persona de la Obra Social desde Mi Monotributo?
¿Puedo modificar datos de mis adherentes de la Obra Social desde la web de AFIP?";"Para informar la baja de un adherente a la obra social se deberá:

1. Acceder al portal Monotributo.

2. Seleccionar el botón ""Comenzar"".

3. Ingresar la CUIT y clave fiscal.

4. Seleccionar el ítem ""Datos del Monotributo""

5. Acceder en el botón ""Modificar mis datos"".

6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.

7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.

8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.

Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.
Fuente: CIT AFIP";"Para informar la baja de un adherente a la obra social se deberá:
1. Acceder al portal Monotributo (https://monotributo.afip.gob.ar/Public/landing-monotributo.aspx)
2. Seleccionar el botón ""Comenzar"".
3. Ingresar la CUIT y clave fiscal.
4. Seleccionar el ítem ""Datos del Monotributo""
5. Acceder en el botón ""Modificar mis datos"".
6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.
7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.
8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.
Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.

Fuente: CIT AFIP"
Monotributo;Modificación de Datos;¿Cómo se realiza la baja de un integrante de la Obra Social?;"¿Qué tengo que hacer para dar de baja a un integrante de la Obra Social?
¿Puedo dar de baja a una persona de la Obra Social desde Mi Monotributo?
¿Puedo modificar datos de mis adherentes de la Obra Social desde la web de AFIP?";"Para informar la baja de un adherente a la obra social se deberá:

1. Acceder al portal Monotributo.

2. Seleccionar el botón ""Comenzar"".

3. Ingresar la CUIT y clave fiscal.

4. Seleccionar el ítem ""Datos del Monotributo""

5. Acceder en el botón ""Modificar mis datos"".

6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.

7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.

8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.

Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.
Fuente: CIT AFIP";"Para informar la baja de un adherente a la obra social se deberá:
1. Acceder al portal Monotributo (https://monotributo.afip.gob.ar/Public/landing-monotributo.aspx)
2. Seleccionar el botón ""Comenzar"".
3. Ingresar la CUIT y clave fiscal.
4. Seleccionar el ítem ""Datos del Monotributo""
5. Acceder en el botón ""Modificar mis datos"".
6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.
7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.
8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.
Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.

Fuente: CIT AFIP"
Monotributo;Modificación de Datos;¿Cómo se realiza la baja de un integrante de la Obra Social?;"¿Puedo dar de baja a una persona de la Obra Social desde Mi Monotributo?
¿Puedo modificar datos de mis adherentes de la Obra Social desde la web de AFIP?";"Para informar la baja de un adherente a la obra social se deberá:

1. Acceder al portal Monotributo.

2. Seleccionar el botón ""Comenzar"".

3. Ingresar la CUIT y clave fiscal.

4. Seleccionar el ítem ""Datos del Monotributo""

5. Acceder en el botón ""Modificar mis datos"".

6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.

7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.

8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.

Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.
Fuente: CIT AFIP";"Para informar la baja de un adherente a la obra social se deberá:
1. Acceder al portal Monotributo (https://monotributo.afip.gob.ar/Public/landing-monotributo.aspx)
2. Seleccionar el botón ""Comenzar"".
3. Ingresar la CUIT y clave fiscal.
4. Seleccionar el ítem ""Datos del Monotributo""
5. Acceder en el botón ""Modificar mis datos"".
6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.
7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.
8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.
Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.

Fuente: CIT AFIP"
Monotributo;Modificación de Datos;¿Cómo se realiza la baja de un integrante de la Obra Social?;¿Puedo modificar datos de mis adherentes de la Obra Social desde la web de AFIP?;"Para informar la baja de un adherente a la obra social se deberá:

1. Acceder al portal Monotributo.

2. Seleccionar el botón ""Comenzar"".

3. Ingresar la CUIT y clave fiscal.

4. Seleccionar el ítem ""Datos del Monotributo""

5. Acceder en el botón ""Modificar mis datos"".

6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.

7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.

8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.

Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.
Fuente: CIT AFIP";"Para informar la baja de un adherente a la obra social se deberá:
1. Acceder al portal Monotributo (https://monotributo.afip.gob.ar/Public/landing-monotributo.aspx)
2. Seleccionar el botón ""Comenzar"".
3. Ingresar la CUIT y clave fiscal.
4. Seleccionar el ítem ""Datos del Monotributo""
5. Acceder en el botón ""Modificar mis datos"".
6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.
7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.
8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.
Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.

Fuente: CIT AFIP"
Monotributo;Modificación de Datos;¿Cómo se realiza la baja de un integrante de la Obra Social?;¿Cómo sacar a una persona de la obra social?;"Para informar la baja de un adherente a la obra social se deberá:

1. Acceder al portal Monotributo.

2. Seleccionar el botón ""Comenzar"".

3. Ingresar la CUIT y clave fiscal.

4. Seleccionar el ítem ""Datos del Monotributo""

5. Acceder en el botón ""Modificar mis datos"".

6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.

7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.

8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.

Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.
Fuente: CIT AFIP";"Para informar la baja de un adherente a la obra social se deberá:
1. Acceder al portal Monotributo (https://monotributo.afip.gob.ar/Public/landing-monotributo.aspx)
2. Seleccionar el botón ""Comenzar"".
3. Ingresar la CUIT y clave fiscal.
4. Seleccionar el ítem ""Datos del Monotributo""
5. Acceder en el botón ""Modificar mis datos"".
6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.
7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.
8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.
Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.

Fuente: CIT AFIP"
Monotributo;Modificación de Datos;¿Cómo se realiza la baja de un integrante de la Obra Social?;Si quiero dar de baja a una persona de mi obra social, ¿cómo puedo hacerlo?;"Para informar la baja de un adherente a la obra social se deberá:

1. Acceder al portal Monotributo.

2. Seleccionar el botón ""Comenzar"".

3. Ingresar la CUIT y clave fiscal.

4. Seleccionar el ítem ""Datos del Monotributo""

5. Acceder en el botón ""Modificar mis datos"".

6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.

7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.

8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.

Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.
Fuente: CIT AFIP";"Para informar la baja de un adherente a la obra social se deberá:
1. Acceder al portal Monotributo (https://monotributo.afip.gob.ar/Public/landing-monotributo.aspx)
2. Seleccionar el botón ""Comenzar"".
3. Ingresar la CUIT y clave fiscal.
4. Seleccionar el ítem ""Datos del Monotributo""
5. Acceder en el botón ""Modificar mis datos"".
6. Se visualizarán los 5 pasos para realizar la modificación correspondiente. En el paso 4 se accederá a la información relacionada a la Obra social, donde el sistema expondrá el listado de los miembros de la familia incorporados a la obra social con la posibilidad de eliminar los datos del adherente cuya baja se desea realizar.
7. En el último paso se visualizarán la totalidad de los datos ingresados para ser confirmados.
8. Finalmente se obtendrá el F.184 de modificación de datos y la nueva credencial de pago.
Las cotizaciones al Régimen Nacional de Obras Sociales, originadas en la denuncia de integrantes del grupo familiar primario, resultan de pago obligatorio y por el mismo importe, hasta el mes en que el pequeño contribuyente comunique las modificaciones que hubieren tenido lugar.

Fuente: CIT AFIP"
